start,dca,ls,ratio,dca_gain,ls_gain
1985-01-31,214.9188821073826,623.9449674087701,0.34445166374197395,2.5819813684563764,9.399082790146169
1985-02-28,199.0550591158041,599.2622446263065,0.33216686167160875,2.3175843185967353,8.987704077105109
1985-03-31,205.65945185248557,616.3451556916589,0.3336757820732699,2.4276575308747597,9.272419261527649
1985-04-30,167.31169870286234,527.1775226759504,0.3173725955795479,1.7885283117143724,7.786292044599174
1985-05-31,139.30302743257536,435.0212392638037,0.3202212095858148,1.321717123876256,6.250353987730062
1985-06-30,143.64346563877623,474.59580000000005,0.3026648479375001,1.3940577606462705,6.909930000000001
1985-07-31,144.94389767560682,496.28223398032435,0.29205941247002865,1.4157316279267804,7.271370566338739
1985-08-31,110.3495156276261,385.8946110394635,0.2859576487227525,0.8391585937937684,5.431576850657724
1985-09-30,76.42753557526231,264.55425722145804,0.28889172443475336,0.27379225958770514,3.409237620357634
1985-10-31,81.47179571914486,282.68291143654113,0.28820912910908053,0.3578632619857478,3.7113818572756854
1985-11-30,79.13066692129743,293.8917933982427,0.2692510260538993,0.31884444868829065,3.8981965566373784
1985-12-31,79.00663333968956,297.2134685570546,0.2658245392554377,0.3167772223281593,3.953557809284244
1986-01-31,87.1001970833172,339.75457534349425,0.2563621019533241,0.45166995138862,4.662576255724904
1986-02-28,107.12921812150239,374.5004374323377,0.2860589932978591,0.7854869686917065,5.241673957205629
1986-03-31,113.78596843353188,387.24810601415095,0.29383221419648176,0.8964328072255312,5.454135100235849
1986-04-30,104.34941066389207,375.74756304567325,0.277711476870465,0.7391568443982013,5.262459384094554
1986-05-31,109.95810337480503,424.7031309055713,0.2589057988349353,0.8326350562467506,6.078385515092855
1986-06-30,93.75719384374332,314.70059088200236,0.2979250645223535,0.5626198973957222,4.245009848033373
1986-07-31,85.95086886952814,269.2074700261027,0.31927371428881307,0.4325144811588022,3.486791167101712
1986-08-31,82.49355600806567,255.27507191981883,0.32315554898355553,0.3748926001344277,3.25458453199698
1986-09-30,72.75495020934648,170.59524282749362,0.42647701661245313,0.212582503489108,1.8432540471248937
1986-10-31,77.81353009688948,163.72997143772355,0.47525525970354604,0.29689216828149134,1.7288328572953926
1986-11-30,80.74029799713013,163.8817942042851,0.49267399340578477,0.3456716332855021,1.7313632367380847
1986-12-31,83.63780573666715,162.2097384948565,0.5156151937161233,0.39396342894445247,1.703495641580942
1987-01-31,89.33588889251862,143.14597974813773,0.6240894019496963,0.4889314815419772,1.3857663291356288
1987-02-28,82.88448748624535,136.91956302569756,0.6053516798814884,0.3814081247707557,1.2819927170949592
1987-03-31,75.34481595380534,127.10525590532662,0.5927749833565132,0.2557469325634223,1.1184209317554434
1987-04-30,84.1439980837192,130.80718867025502,0.6432673841483849,0.4023999680619865,1.180119811170917
1987-05-31,93.69411135756438,137.09938645850733,0.6834028494060446,0.5615685226260729,1.2849897743084555
1987-06-30,102.74023477516654,100.02496250650188,1.027145946378017,0.7123372462527757,0.6670827084416979
1987-07-31,98.37593161212536,77.97076767290459,1.2617027451213836,0.6395988602020892,0.29951279454840973
1987-08-31,90.03922746409168,78.44840812638401,1.1477508545365807,0.5006537910681947,0.3074734687730669
1987-09-30,91.54598402189706,112.69437146420955,0.8123385652048383,0.5257664003649509,0.8782395244034926
1987-10-31,87.88005413080992,109.5592130433028,0.8021238167900651,0.464667568846832,0.8259868840550468
1987-11-30,80.79627642915712,109.22629011935382,0.7397145535279955,0.34660460715261854,0.820438168655897
1987-12-31,79.5070685596534,92.41714409041161,0.8603064868772802,0.32511780932755685,0.5402857348401935
1988-01-31,84.49661893332929,98.6100178050276,0.8568766218093234,0.4082769822221548,0.6435002967504599
1988-02-29,94.7743191106936,120.83175559336905,0.784349434014965,0.5795719851782266,1.0138625932228176
1988-03-31,89.64157314724807,116.74401511304559,0.767847268748178,0.49402621912080114,0.9457335852174265
1988-04-30,97.95250367327239,121.76738297872339,0.8044231655236262,0.6325417278878731,1.029456382978723
1988-05-31,95.97948911441345,119.74247169098193,0.8015492561578874,0.5996581519068909,0.9957078615163655
1988-06-30,94.30588123851784,111.38795317571794,0.8466434524543907,0.5717646873086306,0.8564658862619656
1988-07-31,103.73850823757283,120.27995250232493,0.8624754672693077,0.7289751372928805,1.0046658750387487
1988-08-31,104.4661381617722,135.51128941041785,0.7709035801834901,0.7411023026962031,1.2585214901736306
1988-09-30,114.38813273307598,168.68516883339524,0.6781161232144443,0.9064688788845996,1.8114194805565873
1988-10-31,135.33479952772979,194.80404988787947,0.6947227206293836,1.2555799921288298,2.2467341647979913
1988-11-30,130.8113394675043,190.93862941168422,0.6850962525003832,1.1801889911250716,2.182310490194737
1988-12-31,176.2642087220746,227.17174576403494,0.775907268438046,1.937736812034577,2.786195762733916
1989-01-31,156.02377873067346,205.20370499785207,0.7603360706002195,1.600396312177891,2.420061749964201
1989-02-28,152.9087898213518,196.7001424921005,0.7773700002657224,1.5484798303558636,2.278335708201675
1989-03-31,142.72610982286045,178.37238643486296,0.8001581000037827,1.3787684970476741,1.972873107247716
1989-04-30,147.63960187434262,169.75085854242528,0.8697428875592021,1.4606600312390436,1.829180975707088
1989-05-31,155.37086040301298,174.5242508374403,0.8902537020355548,1.5895143400502163,1.9087375139573384
1989-06-30,139.05844039683123,162.23191036248912,0.8571583733811717,1.3176406732805206,1.7038651727081517
1989-07-31,140.194816165773,143.5511315100154,0.9766193738151884,1.3365802694295499,1.392518858500257
1989-08-31,154.13001029478085,165.30597604308883,0.9323922460891865,1.5688335049130142,1.7550996007181472
1989-09-30,142.3573458021049,151.82794442796055,0.9376228225868575,1.3726224300350816,1.530465740466009
1989-10-31,148.58507065192015,140.1957215760251,1.059840264607117,1.4764178441986693,1.3365953596004183
1989-11-30,129.13902157616226,122.1640032990606,1.0570955280503262,1.1523170262693712,1.03606672165101
1989-12-31,132.60390406999767,150.8781993899164,0.8788804784666587,1.2100650678332943,1.514636656498607
1990-01-31,113.87877142357587,138.02525520270606,0.8250574958643019,0.8979795237262644,1.300420920045101
1990-02-28,116.75582939452352,147.79775753728035,0.7899702359494403,0.9459304899087253,1.4632959589546726
1990-03-31,109.88151585215063,130.18307732276818,0.8440537596120649,0.8313585975358437,1.1697179553794697
1990-04-30,112.05429935587665,157.50637645055895,0.711427066516576,0.8675716559312776,1.6251062741759825
1990-05-31,124.15188236194548,202.7871475464016,0.6122275689761707,1.0691980393657579,2.3797857924400265
1990-06-30,121.5091215733456,187.43044955718133,0.6482891219672157,1.0251520262224267,2.1238408259530224
1990-07-31,124.97331369363498,185.09006883399928,0.6752026971566968,1.082888561560583,2.0848344805666548
1990-08-31,117.06970308196269,219.9856929505378,0.5321696220866734,0.9511617180327114,2.6664282158422967
1990-09-30,109.02229259473609,287.7863374805599,0.3788306753863901,0.8170382099122682,3.7964389580093316
1990-10-31,98.4787128139213,241.3843581044519,0.4079747071734763,0.6413118802320217,3.0230726350741985
1990-11-30,94.73234865340947,235.40545212481067,0.4024220671116101,0.5788724775568246,2.9234242020801777
1990-12-31,97.52072893406852,238.10430537558685,0.4095714639860832,0.6253454822344753,2.968405089593114
1991-01-31,105.17651496160056,228.22312769192132,0.4608495029635141,0.7529419160266759,2.8037187948653552
1991-02-28,102.25775144059642,175.42270915668902,0.5829219713467026,0.7042958573432736,1.9237118192781506
1991-03-31,100.96281069963153,158.06347553422114,0.638748517697707,0.6827135116605256,1.6343912589036855
1991-04-30,100.6002732767283,166.19743888116648,0.6053057974537076,0.6766712212788051,1.769957314686108
1991-05-31,109.33179752475759,165.67992568103003,0.6598976736339509,0.8221966254126265,1.761332094683834
1991-06-30,108.39489166636005,184.9743018522365,0.5859997339141165,0.8065815277726676,2.082905030870608
1991-07-31,98.29446170246689,178.1098066187878,0.5518756298065531,0.6382410283744482,1.9684967769797965
1991-08-31,102.44176253541188,189.34945145693086,0.5410195896908269,0.7073627089235315,2.155824190948848
1991-09-30,98.69718502892594,202.95589192139738,0.486298693250799,0.6449530838154325,2.3825981986899563
1991-10-31,90.05914970907112,172.93999024675705,0.5207537573037414,0.5009858284845188,1.882333170779284
1991-11-30,91.92690506227437,169.8980182502206,0.541071084931004,0.5321150843712394,1.8316336375036766
1991-12-31,92.43635568041418,164.66477715566865,0.5613608282057061,0.5406059280069031,1.7444129525944776
1992-01-31,97.87846697381774,162.98869873301115,0.6005230284962928,0.6313077828969622,1.7164783122168523
1992-02-29,93.16263344456618,167.55514242990023,0.5560117827093399,0.5527105574094364,1.7925857071650038
1992-03-31,88.82336594969028,176.4125662719423,0.5034979527068831,0.4803894324948381,1.9402094378657049
1992-04-30,71.38534765664009,127.86029921042436,0.5583073721668571,0.1897557942773349,1.1310049868404062
1992-05-31,74.52987632559706,120.108152074447,0.6205230455914514,0.24216460542661755,1.0018025345741166
1992-06-30,73.51884283577908,108.01791930133376,0.680617098637923,0.22531404726298465,0.8002986550222293
1992-07-31,67.72476010799222,104.38205483007668,0.6488161228310864,0.1287460017998705,0.7397009138346113
1992-08-31,51.7526672349183,87.84550358113114,0.589132797071637,-0.137455546084695,0.46409172635218576
1992-09-30,52.19563889375632,87.62956981481481,0.5956395655491626,-0.13007268510406134,0.46049283024691356
1992-10-31,45.71510161545258,79.89099314676068,0.5722184668736489,-0.238081639742457,0.3315165524460113
1992-11-30,44.228700424885645,83.8908186562782,0.5272174134585784,-0.2628549929185726,0.39818031093797
1992-12-31,46.23396588343342,89.01541632038973,0.5193927950303047,-0.22943390194277635,0.4835902720064955
1993-01-31,47.67548272032642,86.69270534279593,0.5499364973305473,-0.20540862132789295,0.44487842237993225
1993-02-28,54.94429337397453,89.23229029137079,0.6157445157416062,-0.08426177710042448,0.4872048381895131
1993-03-31,53.78424186376828,92.1812894034433,0.583461591954682,-0.10359596893719536,0.5363548233907216
1993-04-30,51.88671320756668,81.33807405103688,0.637914209463695,-0.13522144654055535,0.3556345675172814
1993-05-31,47.515380412543465,75.73892428686523,0.6273574764882641,-0.20807699312427563,0.26231540478108717
1993-06-30,41.34646395814602,66.75008525677192,0.619421889861202,-0.31089226736423303,0.11250142094619875
1993-07-31,37.65823437185196,54.917487354457776,0.685723913929124,-0.37236276046913397,-0.08470854409237039
1993-08-31,27.98906858879618,40.051871220076485,0.6988204979238603,-0.5335155235200637,-0.3324688129987252
1993-09-30,29.91924968320146,38.17862542558366,0.783664926374024,-0.501345838613309,-0.3636895762402723
1993-10-31,42.188714513583726,44.24748232922365,0.9534715263498689,-0.29685475810693795,-0.2625419611796058
1993-11-30,47.77708011098807,50.667781999665564,0.9429479291456536,-0.20371533148353227,-0.1555369666722406
1993-12-31,47.770011516460826,36.85086801798241,1.296306276778884,-0.20383314139231956,-0.38581886636695983
1994-01-31,47.795056430938416,40.66817578453134,1.175244660202287,-0.20341572615102643,-0.32219707025781097
1994-02-28,48.382678962733486,41.08008500179672,1.1777648210956082,-0.19362201728777528,-0.31533191663672133
1994-03-31,50.26020173845318,44.7477805015674,1.123188707352596,-0.16232997102578028,-0.25420365830721003
1994-04-30,60.60996099964786,51.18845767908249,1.1840552293962814,0.01016601666079775,-0.1468590386819585
1994-05-31,60.407627649356385,47.76393328174029,1.264712168762066,0.006793794155939725,-0.20393444530432847
1994-06-30,62.289990497654124,54.17257849034437,1.1498435598511632,0.03816650829423529,-0.09712369182759384
1994-07-31,58.76823509150774,49.99765576332133,1.175419811074834,-0.02052941514153761,-0.16670573727797777
1994-08-31,54.6811481633232,41.7769154321336,1.3088842868773418,-0.08864753061127995,-0.3037180761311067
1994-09-30,53.018689458775405,43.119196696283666,1.2295843503815773,-0.11635517568707654,-0.28134672172860553
1994-10-31,51.767737962892475,39.69425623753471,1.3041619334824854,-0.13720436728512542,-0.33842906270775486
1994-11-30,50.654035924861184,44.00092414883097,1.1512039100253075,-0.1557660679189803,-0.2666512641861505
1994-12-31,55.12482609249818,46.01853310460752,1.1978831651845703,-0.08125289845836359,-0.23302444825654134
1995-01-31,51.38882267053843,49.1767647697732,1.0449817695637613,-0.14351962215769276,-0.1803872538371133
1995-02-28,42.55927346409567,39.13392907449831,1.0875287626518821,-0.2906787755984055,-0.3477678487583614
1995-03-31,43.94355021316729,42.054775027693594,1.0449122646412903,-0.2676074964472118,-0.29908708287177344
1995-04-30,42.05653454249015,38.78583255054676,1.084327234375617,-0.2990577576251642,-0.3535694574908874
1995-05-31,39.22488665941839,31.9091089173123,1.2292692585388028,-0.3462518890096935,-0.468181518044795
1995-06-30,41.17249883892366,33.171712400368705,1.241193048522452,-0.31379168601793905,-0.44713812666052155
1995-07-31,38.44739552866507,29.274540112085248,1.313339009988172,-0.35921007452224885,-0.5120909981319126
1995-08-31,42.26483346435565,33.338429098026424,1.267751199076673,-0.2955861089274059,-0.44435951503289295
1995-09-30,39.844475838690265,32.63877351716269,1.2207712344870603,-0.3359254026884956,-0.4560204413806218
1995-10-31,36.17815040661789,31.309022342963264,1.1555183681661323,-0.39703082655636857,-0.4781829609506123
1995-11-30,39.98274065788815,34.412630020663265,1.16186239278661,-0.33362098903519743,-0.4264561663222789
1995-12-31,42.985368961925985,34.463867945318675,1.247258985269087,-0.2835771839679002,-0.42560220091135537
1996-01-31,48.99921826812084,34.97220870758483,1.4010901821449389,-0.18334636219798595,-0.4171298548735862
1996-02-29,47.26023932274469,33.48498193349816,1.411386137720022,-0.2123293446209219,-0.44191696777503064
1996-03-31,42.75956589666358,29.829522433853313,1.4334646487044007,-0.2873405683889403,-0.5028412927691115
1996-04-30,41.23884814095504,28.07587026460357,1.4688359702582967,-0.31268586431741596,-0.5320688289232738
1996-05-31,42.47831684763327,25.809995098853626,1.645808791707984,-0.2920280525394454,-0.5698334150191062
1996-06-30,43.28401488268348,25.755088642642107,1.680600501254697,-0.2785997519552753,-0.5707485226226315
1996-07-31,42.38456403612165,26.923055461967436,1.5742850619609556,-0.2935905993979725,-0.5512824089672094
1996-08-31,39.86308519703248,23.50488281704966,1.6959491143736793,-0.3356152467161253,-0.6082519530491723
1996-09-30,36.029288324871445,21.262796310784978,1.6944755430214304,-0.39951186125214255,-0.645620061486917
